Sum of civilian_deaths,country,Year,Quarter,Month,Day,Sum of fatalities,Sum of latitude,Sum of longitude,region,Sum of year
4,Afghanistan,2011,Qtr 1,March,12,6,97.18355299999999,204.225105,Asia,6033
6,Afghanistan,2011,Qtr 1,March,13,12,168.76125699999997,327.76052,Asia,10055
8,Afghanistan,2011,Qtr 1,March,14,59,337.125378,682.889533,Asia,20110
0,Afghanistan,2011,Qtr 1,March,15,47,228.317693,462.627554,Asia,14077
0,Afghanistan,2011,Qtr 1,March,16,19,102.68171699999999,208.314072,Asia,6033
0,Afghanistan,2011,Qtr 1,March,17,9,130.56084099999998,262.767578,Asia,8044
2,Afghanistan,2011,Qtr 1,March,18,7,129.81075,263.395198,Asia,8044
0,Afghanistan,2011,Qtr 1,March,19,24,203.070286,413.145067,Asia,12066
0,Afghanistan,2011,Qtr 1,March,20,5,131.28771899999998,266.617321,Asia,8044
0,Afghanistan,2011,Qtr 1,March,21,5,63.586126,130.256012,Asia,4022
0,Afghanistan,2011,Qtr 1,March,22,7,133.983585,270.260748,Asia,8044
6,Afghanistan,2011,Qtr 1,March,23,17,262.232329,532.848432,Asia,16088
0,Afghanistan,2011,Qtr 1,March,24,7,163.509386,338.818742,Asia,10055
7,Afghanistan,2011,Qtr 1,March,25,13,197.67824499999998,403.033854,Asia,12066
12,Afghanistan,2011,Qtr 1,March,26,13,63.713324,133.27614,Asia,4022
0,Afghanistan,2011,Qtr 1,March,27,30,96.272652,199.820514,Asia,6033
1,Afghanistan,2011,Qtr 1,March,28,8,165.65354799999997,329.821614,Asia,10055
0,Afghanistan,2011,Qtr 1,March,29,24,409.21597199999997,825.000939,Asia,24132
0,Afghanistan,2011,Qtr 1,March,30,5,105.254051,204.094703,Asia,6033
2,Afghanistan,2011,Qtr 1,March,31,5,134.723795,269.840028,Asia,8044
0,Afghanistan,2011,Qtr 2,April,1,6,97.93267499999999,199.230304,Asia,6033
1,Afghanistan,2011,Qtr 2,April,2,29,366.673393,746.295967,Asia,22121
0,Afghanistan,2011,Qtr 2,April,3,5,133.99557299999998,276.230544,Asia,8044
0,Afghanistan,2011,Qtr 2,April,4,108,301.97518299999996,601.364926,Asia,18099
0,Afghanistan,2011,Qtr 2,April,5,14,165.17821800000002,325.886693,Asia,10055
4,Afghanistan,2011,Qtr 2,April,6,11,132.465892,270.394511,Asia,8044
0,Afghanistan,2011,Qtr 2,April,7,28,202.60413799999998,404.446662,Asia,12066
0,Afghanistan,2011,Qtr 2,April,8,9,173.48129999999998,334.6227,Asia,10055
0,Afghanistan,2011,Qtr 2,April,9,6,201.51718499999998,400.453446,Asia,12066
4,Afghanistan,2011,Qtr 2,April,10,15,340.327334,661.210998,Asia,20110
0,Afghanistan,2011,Qtr 2,April,11,13,263.646106,529.226488,Asia,16088
8,Afghanistan,2011,Qtr 2,April,12,24,170.711536,335.260807,Asia,10055
3,Afghanistan,2011,Qtr 2,April,13,29,305.11136600000003,617.390231,Asia,18099
0,Afghanistan,2011,Qtr 2,April,14,14,167.569941,342.479443,Asia,10055
0,Afghanistan,2011,Qtr 2,April,15,13,240.646214,458.938012,Asia,14077
3,Afghanistan,2011,Qtr 2,April,16,21,165.166891,335.914221,Asia,10055
0,Afghanistan,2011,Qtr 2,April,17,34,170.51361300000002,337.094042,Asia,10055
0,Afghanistan,2011,Qtr 2,April,18,14,133.494657,271.365864,Asia,8044
0,Afghanistan,2011,Qtr 2,April,19,3,95.687662,196.391828,Asia,6033
2,Afghanistan,2011,Qtr 2,April,20,5,137.599683,279.899091,Asia,8044
5,Afghanistan,2011,Qtr 2,April,21,30,269.38489,546.239832,Asia,16088
0,Afghanistan,2011,Qtr 2,April,22,18,269.22485099999994,544.271149,Asia,16088
0,Afghanistan,2011,Qtr 2,April,23,13,298.851671,598.700765,Asia,18099
0,Afghanistan,2011,Qtr 2,April,24,11,236.361269,459.569793,Asia,14077
0,Afghanistan,2011,Qtr 2,April,26,16,166.52435,340.685685,Asia,10055
0,Afghanistan,2011,Qtr 2,April,27,10,199.40792199999999,408.287961,Asia,12066
1,Afghanistan,2011,Qtr 2,April,28,16,232.083907,468.030487,Asia,14077
0,Afghanistan,2011,Qtr 2,April,29,3,32.605405,69.334724,Asia,2011
0,Afghanistan,2011,Qtr 2,April,30,6,134.899647,268.783857,Asia,8044
1,Afghanistan,2011,Qtr 2,May,1,13,268.434777,536.683007,Asia,16088
1,Afghanistan,2011,Qtr 2,May,2,34,279.510999,545.811646,Asia,16088
2,Afghanistan,2011,Qtr 2,May,3,23,169.36114,342.551447,Asia,10055
0,Afghanistan,2011,Qtr 2,May,4,7,97.842266,205.332564,Asia,6033
0,Afghanistan,2011,Qtr 2,May,5,10,66.749112,137.136222,Asia,4022
0,Afghanistan,2011,Qtr 2,May,6,3,67.16592399999999,139.72924,Asia,4022
0,Afghanistan,2011,Qtr 2,May,7,31,131.881204,269.980137,Asia,8044
1,Afghanistan,2011,Qtr 2,May,8,7,99.28007699999999,204.034998,Asia,6033
3,Afghanistan,2011,Qtr 2,May,9,28,243.22471399999998,476.104789,Asia,14077
1,Afghanistan,2011,Qtr 2,May,10,42,305.17425799999995,617.795885,Asia,18099
1,Afghanistan,2011,Qtr 2,May,11,6,130.591793,269.603689,Asia,8044
0,Afghanistan,2011,Qtr 2,May,12,10,104.17168000000001,205.033695,Asia,6033
0,Afghanistan,2011,Qtr 2,May,13,79,274.025664,529.52232,Asia,16088
1,Afghanistan,2011,Qtr 2,May,14,13,338.65849099999997,672.649671,Asia,20110
1,Afghanistan,2011,Qtr 2,May,15,16,241.61845999999997,474.411219,Asia,14077
8,Afghanistan,2011,Qtr 2,May,16,15,267.702047,547.459649,Asia,16088
0,Afghanistan,2011,Qtr 2,May,17,17,100.175176,206.749566,Asia,6033
0,Afghanistan,2011,Qtr 2,May,18,21,165.484774,333.194805,Asia,10055
0,Afghanistan,2011,Qtr 2,May,19,4,33.370197,68.455788,Asia,2011
0,Afghanistan,2011,Qtr 2,May,20,8,100.68344499999999,201.399177,Asia,6033
0,Afghanistan,2011,Qtr 2,May,21,16,139.167679,276.400015,Asia,8044
7,Afghanistan,2011,Qtr 2,May,22,28,399.341185,803.012809,Asia,24132
5,Afghanistan,2011,Qtr 2,May,23,33,409.24798000000004,815.378169,Asia,24132
4,Afghanistan,2011,Qtr 2,May,24,161,234.012151,467.270089,Asia,14077
0,Afghanistan,2011,Qtr 2,May,25,2,70.55935199999999,137.23492,Asia,4022
1,Afghanistan,2011,Qtr 2,May,26,16,165.85242499999998,341.561711,Asia,10055
0,Afghanistan,2011,Qtr 2,May,27,5,132.343215,265.921483,Asia,8044
9,Afghanistan,2011,Qtr 2,May,28,39,203.52746100000002,404.495126,Asia,12066
0,Afghanistan,2011,Qtr 2,May,29,6,65.446323,132.86768,Asia,4022
6,Afghanistan,2011,Qtr 2,May,30,17,167.41503799999998,337.183995,Asia,10055
0,Afghanistan,2011,Qtr 2,May,31,4,100.93249899999999,204.134875,Asia,6033
1,Afghanistan,2011,Qtr 2,June,1,4,204.377833,404.615368,Asia,12066
0,Afghanistan,2011,Qtr 2,June,2,12,235.432956,472.309528,Asia,14077
0,Afghanistan,2011,Qtr 2,June,3,5,130.902259,265.114312,Asia,8044
4,Afghanistan,2011,Qtr 2,June,4,17,305.46882400000004,613.159198,Asia,18099
0,Afghanistan,2011,Qtr 2,June,5,20,328.573859,662.422006,Asia,20110
0,Afghanistan,2011,Qtr 2,June,6,21,167.54864299999997,341.19456,Asia,10055
0,Afghanistan,2011,Qtr 2,June,7,22,240.82575599999998,460.9845,Asia,14077
0,Afghanistan,2011,Qtr 2,June,8,3,67.458907,133.869845,Asia,4022
0,Afghanistan,2011,Qtr 2,June,9,24,173.283529,331.044303,Asia,10055
1,Afghanistan,2011,Qtr 2,June,10,16,136.433405,276.488415,Asia,8044
15,Afghanistan,2011,Qtr 2,June,11,66,199.133674,402.83987,Asia,12066
2,Afghanistan,2011,Qtr 2,June,12,13,232.52795700000001,476.586376,Asia,14077
0,Afghanistan,2011,Qtr 2,June,13,17,268.79774299999997,538.73403,Asia,16088
0,Afghanistan,2011,Qtr 2,June,14,3,100.473399,202.229006,Asia,6033
9,Afghanistan,2011,Qtr 2,June,15,43,324.850885,673.291967,Asia,20110
0,Afghanistan,2011,Qtr 2,June,16,18,194.55104,388.795668,Asia,12066
0,Afghanistan,2011,Qtr 2,June,17,7,97.12127000000001,196.726111,Asia,6033
3,Afghanistan,2011,Qtr 2,June,18,30,332.92172999999997,668.458117,Asia,20110
2,Afghanistan,2011,Qtr 2,June,19,7,135.19163,267.489104,Asia,8044
0,Afghanistan,2011,Qtr 2,June,20,21,331.56006600000006,671.669169,Asia,20110
1,Afghanistan,2011,Qtr 2,June,21,27,266.46615799999995,535.570731,Asia,16088
0,Afghanistan,2011,Qtr 2,June,22,17,298.12527800000004,609.396544,Asia,18099
0,Afghanistan,2011,Qtr 2,June,23,9,107.587474,202.596779,Asia,6033
5,Afghanistan,2011,Qtr 2,June,24,12,69.227315,135.763852,Asia,4022
1,Afghanistan,2011,Qtr 2,June,25,22,464.955588,936.583412,Asia,28154
0,Afghanistan,2011,Qtr 2,June,26,117,336.207594,671.720406,Asia,20110
11,Afghanistan,2011,Qtr 2,June,27,39,394.94563300000004,797.110399,Asia,24132
5,Afghanistan,2011,Qtr 2,June,28,22,261.15304199999997,531.440969,Asia,16088
9,Afghanistan,2011,Qtr 2,June,29,41,298.301693,602.396014,Asia,18099
27,Afghanistan,2011,Qtr 2,June,30,37,227.054289,462.964862,Asia,14077
6,Afghanistan,2011,Qtr 3,July,1,46,437.762209,867.743792,Asia,26143
17,Afghanistan,2011,Qtr 3,July,2,28,266.033923,529.649406,Asia,16088
0,Afghanistan,2011,Qtr 3,July,3,35,166.043288,333.343914,Asia,10055
1,Afghanistan,2011,Qtr 3,July,4,82,525.626974,1054.917956,Asia,32176
2,Afghanistan,2011,Qtr 3,July,5,13,208.77208600000003,414.26249,Asia,12066
7,Afghanistan,2011,Qtr 3,July,6,17,164.74165700000003,333.375277,Asia,10055
1,Afghanistan,2011,Qtr 3,July,7,15,100.24421699999999,196.087071,Asia,6033
0,Afghanistan,2011,Qtr 3,July,8,4,69.05336199999999,138.3321,Asia,4022
0,Afghanistan,2011,Qtr 3,July,9,23,202.735317,408.990929,Asia,12066
2,Afghanistan,2011,Qtr 3,July,10,25,391.117269,786.690823,Asia,24132
7,Afghanistan,2011,Qtr 3,July,11,29,204.87769100000003,408.423944,Asia,12066
5,Afghanistan,2011,Qtr 3,July,12,15,295.939787,597.509856,Asia,18099
1,Afghanistan,2011,Qtr 3,July,13,62,331.244745,678.087654,Asia,20110
11,Afghanistan,2011,Qtr 3,July,14,18,194.54421000000002,399.715018,Asia,12066
9,Afghanistan,2011,Qtr 3,July,15,31,267.106472,528.418752,Asia,16088
0,Afghanistan,2011,Qtr 3,July,16,22,133.18564,269.777091,Asia,8044
0,Afghanistan,2011,Qtr 3,July,17,21,133.915626,275.235223,Asia,8044
0,Afghanistan,2011,Qtr 3,July,18,19,191.758873,390.043566,Asia,12066
1,Afghanistan,2011,Qtr 3,July,19,13,166.94946600000003,344.32967,Asia,10055
0,Afghanistan,2011,Qtr 3,July,20,72,206.11972,411.493586,Asia,12066
0,Afghanistan,2011,Qtr 3,July,21,6,67.19999999999999,138.933333,Asia,4022
1,Afghanistan,2011,Qtr 3,July,22,9,135.144558,265.931544,Asia,8044
0,Afghanistan,2011,Qtr 3,July,23,12,159.105129,326.341924,Asia,10055
0,Afghanistan,2011,Qtr 3,July,24,20,235.008483,473.322719,Asia,14077
3,Afghanistan,2011,Qtr 3,July,25,74,503.390715,988.733401,Asia,30165
5,Afghanistan,2011,Qtr 3,July,26,19,314.85687699999994,612.100156,Asia,18099
5,Afghanistan,2011,Qtr 3,July,27,38,398.89009999999996,798.583985,Asia,24132
13,Afghanistan,2011,Qtr 3,July,28,26,198.045386,404.091499,Asia,12066
22,Afghanistan,2011,Qtr 3,July,29,42,232.43634300000002,472.092948,Asia,14077
0,Afghanistan,2011,Qtr 3,July,30,24,205.47822000000002,401.467191,Asia,12066
1,Afghanistan,2011,Qtr 3,July,31,21,233.25481,465.053908,Asia,14077
0,Afghanistan,2011,Qtr 3,August,1,3,98.830261,188.838832,Asia,6033
3,Afghanistan,2011,Qtr 3,August,2,16,428.611335,876.166296,Asia,26143
1,Afghanistan,2011,Qtr 3,August,3,7,134.61359199999998,271.423196,Asia,8044
4,Afghanistan,2011,Qtr 3,August,4,20,208.832901,411.957888,Asia,12066
3,Afghanistan,2011,Qtr 3,August,5,28,189.789008,387.957789,Asia,12066
0,Afghanistan,2011,Qtr 3,August,6,51,97.79395099999999,195.537666,Asia,6033
0,Afghanistan,2011,Qtr 3,August,7,13,233.007369,467.969828,Asia,14077
1,Afghanistan,2011,Qtr 3,August,8,10,172.554783,334.894729,Asia,10055
4,Afghanistan,2011,Qtr 3,August,9,33,131.665151,265.723051,Asia,8044
1,Afghanistan,2011,Qtr 3,August,10,7,95.285924,195.959408,Asia,6033
0,Afghanistan,2011,Qtr 3,August,11,17,168.021771,336.186486,Asia,10055
0,Afghanistan,2011,Qtr 3,August,12,20,130.012829,258.114581,Asia,8044
5,Afghanistan,2011,Qtr 3,August,13,15,299.63802499999997,611.803551,Asia,18099
0,Afghanistan,2011,Qtr 3,August,14,51,405.228642,815.540191,Asia,24132
0,Afghanistan,2011,Qtr 3,August,15,23,198.715523,404.200662,Asia,12066
1,Afghanistan,2011,Qtr 3,August,16,2,97.610271,200.78777,Asia,6033
0,Afghanistan,2011,Qtr 3,August,17,13,172.43491699999998,334.256147,Asia,10055
26,Afghanistan,2011,Qtr 3,August,18,59,360.101707,717.868612,Asia,22121
4,Afghanistan,2011,Qtr 3,August,19,27,331.98149600000005,667.057665,Asia,20110
4,Afghanistan,2011,Qtr 3,August,20,36,549.075975,1076.423168,Asia,32176
2,Afghanistan,2011,Qtr 3,August,21,25,570.555813,1147.853237,Asia,34187
4,Afghanistan,2011,Qtr 3,August,22,30,328.651322,658.491149,Asia,20110
0,Afghanistan,2011,Qtr 3,August,23,24,202.80699299999998,396.546813,Asia,12066
3,Afghanistan,2011,Qtr 3,August,24,13,195.219009,400.393408,Asia,12066
6,Afghanistan,2011,Qtr 3,August,25,17,191.010358,394.56805,Asia,12066
5,Afghanistan,2011,Qtr 3,August,26,15,136.304417,258.185547,Asia,8044
11,Afghanistan,2011,Qtr 3,August,27,32,322.88172099999997,659.205358,Asia,20110
1,Afghanistan,2011,Qtr 3,August,28,26,304.18934,608.855127,Asia,18099
0,Afghanistan,2011,Qtr 3,August,29,10,101.886076,206.659075,Asia,6033
0,Afghanistan,2011,Qtr 3,August,30,3,66.130263,134.729326,Asia,4022
0,Afghanistan,2011,Qtr 3,August,31,1,68.20056600000001,138.890045,Asia,4022
1,Afghanistan,2011,Qtr 3,September,1,11,100.29950299999999,200.794184,Asia,6033
1,Afghanistan,2011,Qtr 3,September,2,27,306.47565299999997,602.27041,Asia,18099
3,Afghanistan,2011,Qtr 3,September,3,9,227.286083,464.745073,Asia,14077
0,Afghanistan,2011,Qtr 3,September,4,11,137.111795,268.455795,Asia,8044
5,Afghanistan,2011,Qtr 3,September,5,18,239.10644499999998,455.322636,Asia,14077
0,Afghanistan,2011,Qtr 3,September,6,17,276.187164,548.99847,Asia,16088
0,Afghanistan,2011,Qtr 3,September,7,12,169.70195600000002,344.681901,Asia,10055
5,Afghanistan,2011,Qtr 3,September,8,22,269.110766,529.922779,Asia,16088
0,Afghanistan,2011,Qtr 3,September,9,27,476.12030500000003,947.544669,Asia,28154
12,Afghanistan,2011,Qtr 3,September,10,46,467.11763200000007,943.959744,Asia,28154
5,Afghanistan,2011,Qtr 3,September,11,17,205.757369,393.730069,Asia,12066
5,Afghanistan,2011,Qtr 3,September,12,32,206.98541500000002,408.190225,Asia,12066
12,Afghanistan,2011,Qtr 3,September,13,46,233.566171,468.332352,Asia,14077
2,Afghanistan,2011,Qtr 3,September,14,24,322.55526599999996,657.958048,Asia,20110
0,Afghanistan,2011,Qtr 3,September,15,7,98.943047,201.962547,Asia,6033
12,Afghanistan,2011,Qtr 3,September,16,45,372.75049700000005,731.781303,Asia,22121
0,Afghanistan,2011,Qtr 3,September,17,15,101.62424899999999,202.297557,Asia,6033
1,Afghanistan,2011,Qtr 3,September,18,25,204.33149200000003,408.285061,Asia,12066
3,Afghanistan,2011,Qtr 3,September,19,8,206.436601,407.146298,Asia,12066
4,Afghanistan,2011,Qtr 3,September,20,67,276.45749099999995,547.615058,Asia,16088
4,Afghanistan,2011,Qtr 3,September,21,21,261.379861,541.186864,Asia,16088
0,Afghanistan,2011,Qtr 3,September,22,52,101.100943,207.141896,Asia,6033
7,Afghanistan,2011,Qtr 3,September,23,17,168.984025,324.62556,Asia,10055
0,Afghanistan,2011,Qtr 3,September,24,18,271.954944,529.244406,Asia,16088
0,Afghanistan,2011,Qtr 3,September,25,41,367.671467,750.208008,Asia,22121
1,Afghanistan,2011,Qtr 3,September,26,29,276.586491,541.487228,Asia,16088
17,Afghanistan,2011,Qtr 3,September,27,68,401.934539,805.89483,Asia,24132
2,Afghanistan,2011,Qtr 3,September,28,49,328.69323,666.880641,Asia,20110
0,Afghanistan,2011,Qtr 3,September,29,3,34.3222,62.2039,Asia,2011
0,Afghanistan,2011,Qtr 3,September,30,5,103.591139,196.893289,Asia,6033
0,Afghanistan,2011,Qtr 4,October,1,42,199.69457400000002,398.993911,Asia,12066
2,Afghanistan,2011,Qtr 4,October,2,15,204.278559,407.420295,Asia,12066
4,Afghanistan,2011,Qtr 4,October,3,26,131.52985199999998,270.072118,Asia,8044
0,Afghanistan,2011,Qtr 4,October,4,7,134.193425,272.271149,Asia,8044
1,Afghanistan,2011,Qtr 4,October,5,17,165.035822,337.29217,Asia,10055
1,Afghanistan,2011,Qtr 4,October,6,12,228.139639,459.932225,Asia,14077
0,Afghanistan,2011,Qtr 4,October,7,4,36.840874,68.731438,Asia,2011
2,Afghanistan,2011,Qtr 4,October,8,25,234.59194000000002,473.283723,Asia,14077
2,Afghanistan,2011,Qtr 4,October,9,35,166.565466,344.671204,Asia,10055
9,Afghanistan,2011,Qtr 4,October,10,14,201.594066,414.353713,Asia,12066
0,Afghanistan,2011,Qtr 4,October,11,7,31.640454,65.397591,Asia,2011
0,Afghanistan,2011,Qtr 4,October,12,2,66.84418,138.053121,Asia,4022
0,Afghanistan,2011,Qtr 4,October,13,31,367.13156599999996,746.868785,Asia,22121
0,Afghanistan,2011,Qtr 4,October,14,68,406.16184200000004,814.032707,Asia,24132
7,Afghanistan,2011,Qtr 4,October,15,34,299.227675,599.007837,Asia,18099
1,Afghanistan,2011,Qtr 4,October,16,43,507.71309299999996,997.38752,Asia,30165
1,Afghanistan,2011,Qtr 4,October,17,9,102.58491999999998,198.41756,Asia,6033
3,Afghanistan,2011,Qtr 4,October,18,23,268.765469,542.510206,Asia,16088
4,Afghanistan,2011,Qtr 4,October,19,39,467.28276099999994,952.936653,Asia,28154
0,Afghanistan,2011,Qtr 4,October,21,38,229.48079099999998,470.695368,Asia,14077
0,Afghanistan,2011,Qtr 4,October,22,18,263.546036,527.640709,Asia,16088
0,Afghanistan,2011,Qtr 4,October,23,9,230.442675,465.83118,Asia,14077
0,Afghanistan,2011,Qtr 4,October,24,3,63.83333,130,Asia,4022
10,Afghanistan,2011,Qtr 4,October,25,18,101.83386999999999,207.50088,Asia,6033
0,Afghanistan,2011,Qtr 4,October,26,21,100.44619499999999,201.188538,Asia,6033
3,Afghanistan,2011,Qtr 4,October,27,14,159.759575,326.1101,Asia,10055
4,Afghanistan,2011,Qtr 4,October,28,15,133.557755,277.098685,Asia,8044
4,Afghanistan,2011,Qtr 4,October,29,30,202.313805,409.419473,Asia,12066
2,Afghanistan,2011,Qtr 4,October,30,22,303.604435,621.370319,Asia,18099
4,Afghanistan,2011,Qtr 4,October,31,29,269.738038,539.852584,Asia,16088
0,Afghanistan,2011,Qtr 4,November,1,19,266.814638,544.518494,Asia,16088
5,Afghanistan,2011,Qtr 4,November,2,38,368.63212100000004,735.505228,Asia,22121
0,Afghanistan,2011,Qtr 4,November,3,20,168.252893,336.22703,Asia,10055
2,Afghanistan,2011,Qtr 4,November,4,7,100.133566,199.348655,Asia,6033
0,Afghanistan,2011,Qtr 4,November,5,3,66.396252,135.582306,Asia,4022
5,Afghanistan,2011,Qtr 4,November,6,13,140.023921,266.739235,Asia,8044
9,Afghanistan,2011,Qtr 4,November,7,21,136.885523,268.148572,Asia,8044
0,Afghanistan,2011,Qtr 4,November,8,62,65.899013,138.345237,Asia,4022
0,Afghanistan,2011,Qtr 4,November,9,2,62.668195999999995,130.103821,Asia,4022
0,Afghanistan,2011,Qtr 4,November,10,16,164.239994,328.564104,Asia,10055
1,Afghanistan,2011,Qtr 4,November,11,8,132.06996800000002,266.689844,Asia,8044
9,Afghanistan,2011,Qtr 4,November,12,14,132.045699,270.641955,Asia,8044
7,Afghanistan,2011,Qtr 4,November,13,22,331.64699500000006,671.290115,Asia,20110
0,Afghanistan,2011,Qtr 4,November,14,2,69.32826299999999,138.842026,Asia,4022
0,Afghanistan,2011,Qtr 4,November,15,2,69.152702,132.361148,Asia,4022
0,Afghanistan,2011,Qtr 4,November,16,44,269.000054,548.531203,Asia,16088
0,Afghanistan,2011,Qtr 4,November,17,21,265.718068,540.47904,Asia,16088
6,Afghanistan,2011,Qtr 4,November,18,13,160.27713799999998,332.007212,Asia,10055
0,Afghanistan,2011,Qtr 4,November,19,12,100.851999,202.247902,Asia,6033
0,Afghanistan,2011,Qtr 4,November,20,53,300.801414,604.959117,Asia,18099
0,Afghanistan,2011,Qtr 4,November,21,23,290.69245,592.16644,Asia,18099
5,Afghanistan,2011,Qtr 4,November,22,39,236.115918,469.573347,Asia,14077
7,Afghanistan,2011,Qtr 4,November,23,8,31.516667,65.4,Asia,2011
0,Afghanistan,2011,Qtr 4,November,24,28,132.35319199999998,269.601525,Asia,8044
0,Afghanistan,2011,Qtr 4,November,25,20,263.532484,521.625585,Asia,16088
0,Afghanistan,2011,Qtr 4,November,26,8,99.23141899999999,203.440043,Asia,6033
5,Afghanistan,2011,Qtr 4,November,27,12,199.873455,401.242952,Asia,12066
0,Afghanistan,2011,Qtr 4,November,28,10,168.668011,338.69315,Asia,10055
0,Afghanistan,2011,Qtr 4,November,29,4,133.32592599999998,266.459069,Asia,8044
0,Afghanistan,2011,Qtr 4,November,30,5,128.986109,264.073218,Asia,8044
0,Afghanistan,2011,Qtr 4,December,1,2,36.3404,68.7171,Asia,2011
1,Afghanistan,2011,Qtr 4,December,2,2,34.210415,69.180221,Asia,2011
6,Afghanistan,2011,Qtr 4,December,3,67,575.855595,1140.895552,Asia,34187
0,Afghanistan,2011,Qtr 4,December,4,24,335.60491399999995,677.954336,Asia,20110
5,Afghanistan,2011,Qtr 4,December,5,19,229.32150000000001,463.6214,Asia,14077
0,Afghanistan,2011,Qtr 4,December,6,4,36.700067,67.116647,Asia,2011
21,Afghanistan,2011,Qtr 4,December,7,25,163.650349,334.834368,Asia,10055
0,Afghanistan,2011,Qtr 4,December,8,2,65.40961999999999,133.77763,Asia,4022
2,Afghanistan,2011,Qtr 4,December,9,26,327.87588500000004,661.685306,Asia,20110
3,Afghanistan,2011,Qtr 4,December,10,10,176.62208800000002,341.68259,Asia,10055
0,Afghanistan,2011,Qtr 4,December,11,33,335.896067,688.350173,Asia,20110
7,Afghanistan,2011,Qtr 4,December,12,25,300.024224,612.499904,Asia,18099
6,Afghanistan,2011,Qtr 4,December,13,17,196.861385,394.47649,Asia,12066
3,Afghanistan,2011,Qtr 4,December,14,11,166.12665199999998,325.973277,Asia,10055
0,Afghanistan,2011,Qtr 4,December,15,11,99.156667,204.026334,Asia,6033
0,Afghanistan,2011,Qtr 4,December,16,2,67.90359699999999,137.937786,Asia,4022
0,Afghanistan,2011,Qtr 4,December,17,14,130.00034200000002,250.157426,Asia,8044
0,Afghanistan,2011,Qtr 4,December,18,8,66,130,Asia,4022
0,Afghanistan,2011,Qtr 4,December,19,3,64.60721,132.588264,Asia,4022
1,Afghanistan,2011,Qtr 4,December,20,6,95.203185,193.483962,Asia,6033
0,Afghanistan,2011,Qtr 4,December,21,8,134.311423,277.327093,Asia,8044
0,Afghanistan,2011,Qtr 4,December,22,6,169.050494,330.848496,Asia,10055
3,Afghanistan,2011,Qtr 4,December,23,5,97.629282,192.948834,Asia,6033
0,Afghanistan,2011,Qtr 4,December,24,35,363.513074,721.728182,Asia,22121
0,Afghanistan,2011,Qtr 4,December,25,24,108.009015,209.290292,Asia,6033
0,Afghanistan,2011,Qtr 4,December,26,6,67.66666,138.16667,Asia,4022
4,Afghanistan,2011,Qtr 4,December,27,14,135.804973,266.720742,Asia,8044
2,Afghanistan,2011,Qtr 4,December,29,13,98.324146,193.918953,Asia,6033
